2025-10-12  22:58:10.421 | info | zx1f41ul8llek8 | FETCH ComfyRegistry Data: 65/99\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.12.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.13.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.13.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.13.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.14.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.14.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.14.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.15.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.15.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.501 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.15.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.16.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.16.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.16.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.17.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.17.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.17.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.18.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.18.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.18.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.19.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.19.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.19.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.2.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.2.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.2.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.20.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.20.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.20.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.21.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.21.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.21.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.22.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.22.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.22.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.23.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.23.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.23.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.24.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.24.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.24.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.25.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.25.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.25.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.26.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.26.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.26.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.27.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.27.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.27.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.3.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.3.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.3.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.4.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.4.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.4.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.5.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.5.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.5.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.6.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.6.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.6.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.7.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.7.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.7.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.8.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.8.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.8.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.9.mlp.down_proj Linear(in_features=18944, out_features=3584, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.9.mlp.gate_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.layers.9.mlp.up_proj Linear(in_features=3584, out_features=18944, bias=False)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly qwen25_7b.transformer.model.embed_tokens Embedding(152064, 3584)\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | Requested to load QwenImageTEModel_\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | loaded completely 32684.275390625 242.02829551696777 True\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.head.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.12.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.12.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.13.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.13.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.14.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.14.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.0.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.0.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.1.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.1.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.3.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.10.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.10.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.4.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.8.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.8.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.9.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.9.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.3.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.4.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.4.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.6.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly conv2 CausalConv3d(16, 16, kernel_size=(1, 1, 1), stride=(1, 1, 1))\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.0.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.0.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.1.norm RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.2.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.2.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.0.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.0.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.1.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.1.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.2.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.2.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.4.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.5.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.5.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.6.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.6.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.10.residual.0 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.10.residual.3 RMS_norm()\n
2025-10-12  22:57:26.500 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.6.residual.3 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.7.residual.0 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.7.residual.3 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.9.residual.0 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.9.residual.3 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.head.0 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.0.residual.0 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.0.residual.3 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.1.norm RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.2.residual.0 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.2.residual.3 RMS_norm()\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly conv1 CausalConv3d(32, 32, kernel_size=(1, 1, 1), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.head.2 CausalConv3d(96, 3, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.conv1 CausalConv3d(3, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.3.shortcut CausalConv3d(96, 192, kernel_size=(1, 1, 1), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.4.shortcut CausalConv3d(192, 384, kernel_size=(1, 1, 1), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.6.shortcut CausalConv3d(192, 384, kernel_size=(1, 1, 1), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.2.resample.1 Conv2d(96, 96, kernel_size=(3, 3), stride=(2, 2))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.5.time_conv CausalConv3d(192, 192, kernel_size=(3, 1, 1), stride=(2, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.1.proj Conv2d(384, 384, kernel_size=(1, 1), stride=(1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.1.proj Conv2d(384, 384, kernel_size=(1, 1), stride=(1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.11.resample.1 Conv2d(192, 96, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.conv1 CausalConv3d(16, 384, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.12.residual.2 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.12.residual.6 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.13.residual.2 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.13.residual.6 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.14.residual.2 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.14.residual.6 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.0.residual.2 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.0.residual.6 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.1.residual.2 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.1.residual.6 CausalConv3d(96, 96, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.head.2 CausalConv3d(384, 32, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.5.resample.1 Conv2d(192, 192, kernel_size=(3, 3), stride=(2, 2))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.8.time_conv CausalConv3d(384, 384, kernel_size=(3, 1, 1), stride=(2, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.middle.1.to_qkv Conv2d(384, 1152, kernel_size=(1, 1), stride=(1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.middle.1.to_qkv Conv2d(384, 1152, kernel_size=(1, 1), stride=(1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly encoder.downsamples.3.residual.2 CausalConv3d(96, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.3.resample.1 Conv2d(384, 192, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.7.resample.1 Conv2d(384, 192, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.3.time_conv CausalConv3d(384, 768, kernel_size=(3, 1, 1), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.7.time_conv CausalConv3d(384, 768, kernel_size=(3, 1, 1), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.10.residual.2 CausalConv3d(192, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
2025-10-12  22:57:26.499 | info | zx1f41ul8llek8 | lowvram: loaded module regularly decoder.upsamples.10.residual.6 CausalConv3d(192, 192, kernel_size=(3, 3, 3), stride=(1, 1, 1))\n
